assetIssued,paymentDate,rate,relatedTo,approvedOn,isinCode,label,lastDatePrior,remarks,code
BRMALLCTF007,2022-03-15,0.72,Fevereiro/2022,2022-02-25,BRMALLCTF007,RENDIMENTO,2022-02-25,,MALL
BRMALLCTF007,2022-02-14,0.72,Janeiro/2022,2022-01-31,BRMALLCTF007,RENDIMENTO,2022-01-31,,MALL
BRBCFFCTF000,2023-01-13,0.56,Dezembro-2022/2023,2023-01-06,BRBCFFCTF000,RENDIMENTO,2023-01-06,,BCFF
BRBCFFCTF000,2022-12-14,0.56,Novembro-2022/2022,2022-12-07,BRBCFFCTF000,RENDIMENTO,2022-12-07,,BCFF
BRBCFFCTF000,2022-11-16,0.56,Outubro-2022/2022,2022-11-08,BRBCFFCTF000,RENDIMENTO,2022-11-08,,BCFF
BRBCFFCTF000,2022-10-17,0.56,Setembro-2022/2022,2022-10-07,BRBCFFCTF000,RENDIMENTO,2022-10-07,,BCFF
BRBCFFCTF000,2022-09-15,0.56,Agosto/2022,2022-09-08,BRBCFFCTF000,RENDIMENTO,2022-09-08,,BCFF
BRBCFFCTF000,2022-08-12,0.56,Julho/2022,2022-08-05,BRBCFFCTF000,RENDIMENTO,2022-08-05,,BCFF
BRBCFFCTF000,2022-07-14,0.6,Junho/2022,2022-07-07,BRBCFFCTF000,RENDIMENTO,2022-07-07,,BCFF
BRBCFFCTF000,2022-06-14,0.54,Maio/2022,2022-06-07,BRBCFFCTF000,RENDIMENTO,2022-06-07,,BCFF
BRBCFFCTF000,2022-05-13,0.54,Abril/2022,2022-05-06,BRBCFFCTF000,RENDIMENTO,2022-05-06,,BCFF
BRBCFFCTF000,2022-04-14,0.54,Março/2022,2022-04-07,BRBCFFCTF000,RENDIMENTO,2022-04-07,,BCFF
BRBCFFCTF000,2022-03-15,0.54,Fevereiro/2022,2022-03-08,BRBCFFCTF000,RENDIMENTO,2022-03-08,,BCFF
BRBCFFCTF000,2022-02-14,0.54,Janeiro/2022,2022-02-07,BRBCFFCTF000,RENDIMENTO,2022-02-07,,BCFF
BRWPLZCTF004,2023-01-13,0.6,Dezembro/2022,2022-12-29,BRWPLZCTF004,RENDIMENTO,2022-12-29,,WPLZ
BRWPLZCTF004,2022-12-14,0.6,Novembro/2022,2022-11-30,BRWPLZCTF004,RENDIMENTO,2022-11-30,,WPLZ
BRWPLZCTF004,2022-11-16,0.5,Outubro/2022,2022-10-31,BRWPLZCTF004,RENDIMENTO,2022-10-31,,WPLZ
BRWPLZCTF004,2022-10-17,0.5,Setembro/2022,2022-09-30,BRWPLZCTF004,RENDIMENTO,2022-09-30,,WPLZ
BRWPLZCTF004,2022-09-15,0.5,Agosto/2022,2022-08-31,BRWPLZCTF004,RENDIMENTO,2022-08-31,,WPLZ
BRWPLZCTF004,2022-08-12,0.45,Julho/2022,2022-07-29,BRWPLZCTF004,RENDIMENTO,2022-07-29,,WPLZ
BRWPLZCTF004,2022-07-14,0.4,Junho/2022,2022-06-30,BRWPLZCTF004,RENDIMENTO,2022-06-30,,WPLZ
BRWPLZCTF004,2022-06-14,0.3,Maio/2022,2022-05-31,BRWPLZCTF004,RENDIMENTO,2022-05-31,,WPLZ
BRWPLZCTF004,2022-05-13,0.3,Abril/2022,2022-04-29,BRWPLZCTF004,RENDIMENTO,2022-04-29,,WPLZ
BRWPLZCTF004,2022-04-14,0.3,Março/2022,2022-03-31,BRWPLZCTF004,RENDIMENTO,2022-03-31,,WPLZ
BRWPLZCTF004,2022-03-15,0.3,Fevereiro/2022,2022-02-25,BRWPLZCTF004,RENDIMENTO,2022-02-25,,WPLZ
BRWPLZCTF004,2022-02-14,0.25,Janeiro/2022,2022-01-31,BRWPLZCTF004,RENDIMENTO,2022-01-31,,WPLZ
BRHCHGCTF001,2023-01-13,1.0,12-2022/2022,2022-12-29,BRHCHGCTF001,RENDIMENTO,2022-12-29,,HCHG
BRHCHGCTF001,2022-12-14,1.0,11-2022/2022,2022-11-30,BRHCHGCTF001,RENDIMENTO,2022-11-30,,HCHG
BRHCHGCTF001,2022-11-16,1.0,10-2022/2022,2022-10-31,BRHCHGCTF001,RENDIMENTO,2022-10-31,,HCHG
BRHCHGCTF001,2022-10-17,1.0,09-2022/2022,2022-09-30,BRHCHGCTF001,RENDIMENTO,2022-09-30,,HCHG
BRHCHGCTF001,2022-09-15,1.0,08-2022/2022,2022-08-31,BRHCHGCTF001,RENDIMENTO,2022-08-31,,HCHG
BRHCHGCTF001,2022-08-12,0.875,07-2022/2022,2022-07-29,BRHCHGCTF001,RENDIMENTO,2022-07-29,,HCHG
BRHCHGCTF001,2022-07-14,0.875,06-2022/2022,2022-06-30,BRHCHGCTF001,RENDIMENTO,2022-06-30,,HCHG
BRHCHGCTF001,2022-06-14,0.875,05-2022/2022,2022-05-31,BRHCHGCTF001,RENDIMENTO,2022-05-31,,HCHG
BRHCHGCTF001,2022-05-13,0.875,04-2022/2022,2022-04-29,BRHCHGCTF001,RENDIMENTO,2022-04-29,,HCHG
BRHCHGCTF001,2022-04-14,0.85,03-2022/2022,2022-03-31,BRHCHGCTF001,RENDIMENTO,2022-03-31,,HCHG
BRHCHGCTF001,2022-03-15,0.8,02-2022/2022,2022-02-25,BRHCHGCTF001,RENDIMENTO,2022-02-25,,HCHG
BRHCHGCTF001,2022-02-14,0.8,01-2022/2022,2022-01-31,BRHCHGCTF001,RENDIMENTO,2022-01-31,,HCHG
BRTCPFCTF001,2023-01-13,1.94,DEZEMBRO/2022/2023,2023-01-05,BRTCPFCTF001,RENDIMENTO,2023-01-05,,TCPF
BRTCPFCTF001,2022-12-14,2.29,NOVEMBRO/2022/2022,2022-12-06,BRTCPFCTF001,RENDIMENTO,2022-12-06,,TCPF
BRTCPFCTF001,2022-11-16,2.3,OUTUBRO/2022/2022,2022-11-07,BRTCPFCTF001,RENDIMENTO,2022-11-07,,TCPF
BRTCPFCTF001,2022-10-17,2.22,SETEMBRO/2022/2022,2022-10-06,BRTCPFCTF001,RENDIMENTO,2022-10-06,,TCPF
BRTCPFCTF001,2022-09-15,1.82,AGOSTO/2022/2022,2022-09-06,BRTCPFCTF001,RENDIMENTO,2022-09-06,,TCPF
BRTCPFCTF001,2022-08-12,1.61,JULHO/2022/2022,2022-08-04,BRTCPFCTF001,RENDIMENTO,2022-08-04,,TCPF
BRTCPFCTF001,2022-07-14,1.7,JUNHO/2022/2022,2022-07-06,BRTCPFCTF001,RENDIMENTO,2022-07-06,,TCPF
BRTCPFCTF001,2022-06-14,3.44,MAIO/2022/2022,2022-06-06,BRTCPFCTF001,RENDIMENTO,2022-06-06,,TCPF
BRTCPFCTF001,2022-05-13,0.24,ABRIL/2022/2022,2022-05-05,BRTCPFCTF001,RENDIMENTO,2022-05-05,,TCPF
BRTCPFCTF001,2022-02-14,1.86,JANEIRO/2022/2022,2022-02-04,BRTCPFCTF001,RENDIMENTO,2022-02-04,,TCPF
BRRBRFCTF003,2023-01-17,0.63,Dezembro-2022/2023,2023-01-10,BRRBRFCTF003,RENDIMENTO,2023-01-10,,RBRF
BRRBRFCTF003,2022-12-16,0.63,Novembro-2022/2022,2022-12-09,BRRBRFCTF003,RENDIMENTO,2022-12-09,,RBRF
BRRBRFCTF003,2022-11-18,0.63,Outubro-2022/2022,2022-11-10,BRRBRFCTF003,RENDIMENTO,2022-11-10,,RBRF
BRRBRFCTF003,2022-10-19,0.63,Setembro-2022/2022,2022-10-11,BRRBRFCTF003,RENDIMENTO,2022-10-11,,RBRF
BRRBRFCTF003,2022-09-19,0.6,Agosto/2022,2022-09-12,BRRBRFCTF003,RENDIMENTO,2022-09-12,,RBRF
BRRBRFCTF003,2022-08-16,0.6,Julho/2022,2022-08-09,BRRBRFCTF003,RENDIMENTO,2022-08-09,,RBRF
BRRBRFCTF003,2022-07-18,0.710042137,Junho/2022,2022-07-11,BRRBRFCTF003,RENDIMENTO,2022-07-11,,RBRF
BRRBRFCTF003,2022-06-17,0.6,Maio/2022,2022-06-09,BRRBRFCTF003,RENDIMENTO,2022-06-09,,RBRF
BRRBRFCTF003,2022-05-17,0.6,Abril/2022,2022-05-10,BRRBRFCTF003,RENDIMENTO,2022-05-10,,RBRF
BRRBRFCTF003,2022-04-19,0.6,Março/2022,2022-04-11,BRRBRFCTF003,RENDIMENTO,2022-04-11,,RBRF
BRRBRFCTF003,2022-03-17,0.6,Fevereiro/2022,2022-03-10,BRRBRFCTF003,RENDIMENTO,2022-03-10,,RBRF
BRRBRFCTF003,2022-02-16,0.6,Janeiro/2022,2022-02-09,BRRBRFCTF003,RENDIMENTO,2022-02-09,,RBRF
BRSTRXCTF006,2023-01-06,0.74,Dezembro/2022,2022-12-29,BRSTRXCTF006,RENDIMENTO,2022-12-29,,STRX
BRSTRXCTF006,2022-12-07,0.71,Novembro/2022,2022-11-30,BRSTRXCTF006,RENDIMENTO,2022-11-30,,STRX
BRSTRXCTF006,2022-11-08,0.79,Outubro/2022,2022-10-31,BRSTRXCTF006,RENDIMENTO,2022-10-31,,STRX
BRSTRXCTF006,2022-10-07,0.82,Setembro/2022,2022-09-30,BRSTRXCTF006,RENDIMENTO,2022-09-30,,STRX
BRSTRXCTF006,2022-09-08,0.71,Agosto/2022,2022-08-31,BRSTRXCTF006,RENDIMENTO,2022-08-31,,STRX
BRSTRXCTF006,2022-08-05,0.75,Julho/2022,2022-07-29,BRSTRXCTF006,RENDIMENTO,2022-07-29,,STRX
BRSTRXCTF006,2022-07-07,0.76,Junho/2022,2022-06-30,BRSTRXCTF006,RENDIMENTO,2022-06-30,,STRX
BRSTRXCTF006,2022-06-07,0.73,Maio/2022,2022-05-31,BRSTRXCTF006,RENDIMENTO,2022-05-31,,STRX
BRSTRXCTF006,2022-05-06,0.71,Abril/2022,2022-04-29,BRSTRXCTF006,RENDIMENTO,2022-04-29,,STRX
BRSTRXCTF006,2022-04-07,0.67,Março/2022,2022-03-31,BRSTRXCTF006,RENDIMENTO,2022-03-31,,STRX
BRSTRXCTF006,2022-03-08,1.02,Fevereiro/2022,2022-02-25,BRSTRXCTF006,RENDIMENTO,2022-02-25,,STRX
BRSTRXCTF006,2022-02-07,0.72,Janeiro/2022,2022-01-31,BRSTRXCTF006,RENDIMENTO,2022-01-31,,STRX
BRSTRXCTF006,2021-12-07,0.34,Novembro/2021,2021-11-30,BRSTRXCTF006,AMORTIZACAO RF,2021-11-30,,STRX
BRAIECCTF009,2023-01-09,1.32,Dezembro/2022,2022-12-29,BRAIECCTF009,RENDIMENTO,2022-12-29,,AIEC
BRAIECCTF009,2022-12-08,0.75,Novembro/2022,2022-11-30,BRAIECCTF009,RENDIMENTO,2022-11-30,,AIEC
BRAIECCTF009,2022-11-09,0.74,outubro/2022,2022-10-31,BRAIECCTF009,RENDIMENTO,2022-10-31,,AIEC
BRAIECCTF009,2022-10-10,0.73,Setembro/2022,2022-09-30,BRAIECCTF009,RENDIMENTO,2022-09-30,,AIEC
BRAIECCTF009,2022-09-09,0.73,Agosto/2022,2022-08-31,BRAIECCTF009,RENDIMENTO,2022-08-31,,AIEC
BRAIECCTF009,2022-08-08,0.72,julho/2022,2022-07-29,BRAIECCTF009,RENDIMENTO,2022-07-29,,AIEC
BRAIECCTF009,2022-07-08,0.8,junho/2022,2022-06-30,BRAIECCTF009,RENDIMENTO,2022-06-30,,AIEC
BRAIECCTF009,2022-06-08,0.72,Maio/2022,2022-05-31,BRAIECCTF009,RENDIMENTO,2022-05-31,,AIEC
BRAIECCTF009,2022-05-09,0.72,Abril/2022,2022-04-29,BRAIECCTF009,RENDIMENTO,2022-04-29,,AIEC
BRAIECCTF009,2022-04-08,1.31,Março/2022,2022-03-31,BRAIECCTF009,RENDIMENTO,2022-03-31,,AIEC
BRAIECCTF009,2022-03-09,0.68,Fevereiro/2022,2022-02-25,BRAIECCTF009,RENDIMENTO,2022-02-25,,AIEC
BRAIECCTF009,2022-02-08,0.61,janeiro/2022,2022-01-31,BRAIECCTF009,RENDIMENTO,2022-01-31,,AIEC
BRHGRECTF006,2023-01-13,1.1,Dezembro/2022,2022-12-29,BRHGRECTF006,RENDIMENTO,2022-12-29,,HGRE
BRHGRECTF006,2022-12-14,0.78,Novembro/2022,2022-11-30,BRHGRECTF006,RENDIMENTO,2022-11-30,,HGRE
BRHGRECTF006,2022-11-16,0.78,Outubro/2022,2022-10-31,BRHGRECTF006,RENDIMENTO,2022-10-31,,HGRE
BRHGRECTF006,2022-10-17,0.78,Setembro/2022,2022-09-30,BRHGRECTF006,RENDIMENTO,2022-09-30,,HGRE
BRHGRECTF006,2022-09-15,0.78,Agosto/2022,2022-08-31,BRHGRECTF006,RENDIMENTO,2022-08-31,,HGRE
BRHGRECTF006,2022-08-12,0.78,Julho/2022,2022-07-29,BRHGRECTF006,RENDIMENTO,2022-07-29,,HGRE
BRHGRECTF006,2022-07-14,0.78,Junho/2022,2022-06-30,BRHGRECTF006,RENDIMENTO,2022-06-30,,HGRE
BRHGRECTF006,2022-06-14,0.78,Maio/2022,2022-05-31,BRHGRECTF006,RENDIMENTO,2022-05-31,,HGRE
BRHGRECTF006,2022-05-13,0.78,Abril/2022,2022-04-29,BRHGRECTF006,RENDIMENTO,2022-04-29,,HGRE
BRHGRECTF006,2022-04-14,0.69,Março/2022,2022-03-31,BRHGRECTF006,RENDIMENTO,2022-03-31,,HGRE
BRHGRECTF006,2022-03-15,0.69,Fevereiro/2022,2022-02-25,BRHGRECTF006,RENDIMENTO,2022-02-25,,HGRE
BRHGRECTF006,2022-02-14,0.69,Janeiro/2022,2022-01-31,BRHGRECTF006,RENDIMENTO,2022-01-31,,HGRE
BRDPROCTF005,2023-01-13,1.05,NOVEMBRO/2022,2023-01-06,BRDPROCTF005,RENDIMENTO,2023-01-06,,DPRO
BRDPROCTF005,2022-12-14,1.2,NOVEMBRO/2022,2022-12-07,BRDPROCTF005,RENDIMENTO,2022-12-07,,DPRO
BRDPROCTF005,2022-11-16,1.2,OUTUBRO/2022,2022-11-08,BRDPROCTF005,RENDIMENTO,2022-11-08,,DPRO
BRDPROCTF005,2022-10-17,1.2,SETEMBRO/2022,2022-10-07,BRDPROCTF005,RENDIMENTO,2022-10-07,,DPRO
BRDPROCTF005,2022-09-15,1.35,Agosto/2022/2022,2022-09-08,BRDPROCTF005,RENDIMENTO,2022-09-08,,DPRO
BRDPROR01M13,2022-08-12,1.45,Julho/2022/2022,2022-08-05,BRDPROR01M13,RENDIMENTO,2022-08-05,,DPRO
BRDPROR02M12,2022-08-12,1.45,Julho/2022/2022,2022-08-05,BRDPROR02M12,RENDIMENTO,2022-08-05,,DPRO
BRDPROR03M11,2022-08-12,1.45,Julho/2022/2022,2022-08-05,BRDPROR03M11,RENDIMENTO,2022-08-05,,DPRO
BRDPROR04M10,2022-08-12,1.45,Julho/2022/2022,2022-08-05,BRDPROR04M10,RENDIMENTO,2022-08-05,,DPRO
BRDPROR01M13,2022-07-14,1.89,JUNHO/2022/2022,2022-07-07,BRDPROR01M13,RENDIMENTO,2022-07-07,,DPRO
BRDPROR02M12,2022-07-14,1.89,JUNHO/2022/2022,2022-07-07,BRDPROR02M12,RENDIMENTO,2022-07-07,,DPRO
BRDPROR03M11,2022-07-14,1.89,JUNHO/2022/2022,2022-07-07,BRDPROR03M11,RENDIMENTO,2022-07-07,,DPRO
BRDPROR01M13,2022-06-14,1.74,Maio/2022/2022,2022-06-07,BRDPROR01M13,RENDIMENTO,2022-06-07,,DPRO
BRDPROR02M12,2022-06-14,1.74,Maio/2022/2022,2022-06-07,BRDPROR02M12,RENDIMENTO,2022-06-07,,DPRO
BRDPROR03M11,2022-06-14,1.74,Maio/2022/2022,2022-06-07,BRDPROR03M11,RENDIMENTO,2022-06-07,,DPRO
BRLVBICTF002,2023-01-06,0.75,Novembro-2022/2022,2022-12-29,BRLVBICTF002,RENDIMENTO,2022-12-29,,LVBI
BRLVBICTF002,2022-12-07,0.75,Outubro-2022/2022,2022-11-30,BRLVBICTF002,RENDIMENTO,2022-11-30,,LVBI
BRLVBICTF002,2022-11-08,0.75,Setembro-2022/2022,2022-10-31,BRLVBICTF002,RENDIMENTO,2022-10-31,,LVBI
BRLVBICTF002,2022-10-07,0.75,Agosto-2022/2022,2022-09-30,BRLVBICTF002,RENDIMENTO,2022-09-30,,LVBI
BRLVBICTF002,2022-09-08,0.75,Julho/2022,2022-08-31,BRLVBICTF002,RENDIMENTO,2022-08-31,,LVBI
BRLVBICTF002,2022-08-05,0.74,Junho/2022,2022-07-29,BRLVBICTF002,RENDIMENTO,2022-07-29,,LVBI
BRLVBICTF002,2022-07-07,0.74,Maio/2022,2022-06-30,BRLVBICTF002,RENDIMENTO,2022-06-30,,LVBI
BRLVBICTF002,2022-06-07,0.74,Abril/2022,2022-05-31,BRLVBICTF002,RENDIMENTO,2022-05-31,,LVBI
BRLVBICTF002,2022-05-06,0.74,Março/2022,2022-04-29,BRLVBICTF002,RENDIMENTO,2022-04-29,,LVBI
BRLVBICTF002,2022-04-07,0.72,Fevereiro/2022,2022-03-31,BRLVBICTF002,RENDIMENTO,2022-03-31,,LVBI
BRLVBICTF002,2022-03-08,0.71,Janeiro/2022,2022-02-25,BRLVBICTF002,RENDIMENTO,2022-02-25,,LVBI
BRLVBICTF002,2022-02-07,0.714836625,Dezembro/2021,2022-01-31,BRLVBICTF002,RENDIMENTO,2022-01-31,,LVBI
BRMGFFCTF008,2023-01-17,0.511434952,Dezembro-2022/2023,2023-01-06,BRMGFFCTF008,RENDIMENTO,2023-01-06,,MGFF
BRMGFFCTF008,2022-12-16,0.53,Novembro-2022/2022,2022-12-07,BRMGFFCTF008,RENDIMENTO,2022-12-07,,MGFF
BRMGFFCTF008,2022-11-18,0.53,Outubro-2022/2022,2022-11-08,BRMGFFCTF008,RENDIMENTO,2022-11-08,,MGFF
BRMGFFCTF008,2022-10-19,0.55,Setembro-2022/2022,2022-10-07,BRMGFFCTF008,RENDIMENTO,2022-10-07,,MGFF
BRMGFFCTF008,2022-09-19,0.55,Agosto/2022,2022-09-08,BRMGFFCTF008,RENDIMENTO,2022-09-08,,MGFF
BRMGFFCTF008,2022-08-12,0.55,Julho/2022,2022-08-03,BRMGFFCTF008,RENDIMENTO,2022-08-03,,MGFF
BRMGFFCTF008,2022-07-18,0.55,Junho/2022,2022-07-07,BRMGFFCTF008,RENDIMENTO,2022-07-07,,MGFF
BRMGFFCTF008,2022-06-17,0.6,Maio/2022,2022-06-07,BRMGFFCTF008,RENDIMENTO,2022-06-07,,MGFF
BRMGFFCTF008,2022-05-17,0.65,Abril/2022,2022-05-06,BRMGFFCTF008,RENDIMENTO,2022-05-06,,MGFF
BRMGFFCTF008,2022-04-19,0.55,Março/2022,2022-04-07,BRMGFFCTF008,RENDIMENTO,2022-04-07,,MGFF
BRMGFFCTF008,2022-03-17,0.55,Fevereiro/2022,2022-03-08,BRMGFFCTF008,RENDIMENTO,2022-03-08,,MGFF
BRMGFFCTF008,2022-02-14,0.55,Janeiro/2022,2022-02-03,BRMGFFCTF008,RENDIMENTO,2022-02-03,,MGFF
BRMMPDR02M19,2022-07-26,2.06,Junho/2022,2022-07-19,BRMMPDR02M19,RENDIMENTO,2022-07-19,,MMPD
BRMMPDR03M18,2022-07-26,2.06,Junho/2022,2022-07-19,BRMMPDR03M18,RENDIMENTO,2022-07-19,,MMPD
BRCXRICTF003,2023-01-11,0.56,12/2022/2023,2023-01-02,BRCXRICTF003,RENDIMENTO,2023-01-02,,CXRI
BRCXRICTF003,2022-12-12,0.55,11/2022/2022,2022-12-01,BRCXRICTF003,RENDIMENTO,2022-12-01,,CXRI
BRCXRICTF003,2022-11-11,0.55,10/2022/2022,2022-11-01,BRCXRICTF003,RENDIMENTO,2022-11-01,,CXRI
BRCXRICTF003,2022-10-13,0.55,09/2022/2022,2022-10-03,BRCXRICTF003,RENDIMENTO,2022-10-03,,CXRI
BRCXRICTF003,2022-09-13,0.55,8/2022,2022-09-01,BRCXRICTF003,RENDIMENTO,2022-09-01,,CXRI
BRCXRICTF003,2022-08-10,0.55,7/2022,2022-08-01,BRCXRICTF003,RENDIMENTO,2022-08-01,,CXRI
BRCXRICTF003,2022-07-12,0.64,6/2022,2022-07-01,BRCXRICTF003,RENDIMENTO,2022-07-01,,CXRI
BRCXRICTF003,2022-06-10,0.55,5/2022,2022-06-01,BRCXRICTF003,RENDIMENTO,2022-06-01,,CXRI
BRCXRICTF003,2022-05-11,0.53,4/2022,2022-05-02,BRCXRICTF003,RENDIMENTO,2022-05-02,,CXRI
BRCXRICTF003,2022-04-12,0.51,3/2022,2022-04-01,BRCXRICTF003,RENDIMENTO,2022-04-01,,CXRI
BRCXRICTF003,2022-03-11,0.51,2/2022,2022-03-02,BRCXRICTF003,RENDIMENTO,2022-03-02,,CXRI
BRCXRICTF003,2022-02-10,0.51,1/2022,2022-02-01,BRCXRICTF003,RENDIMENTO,2022-02-01,,CXRI
BRSPVJCTF005,2023-01-13,0.7,12-2022/2022,2022-12-29,BRSPVJCTF005,RENDIMENTO,2022-12-29,,SPVJ
BRSPVJCTF005,2022-12-14,0.67,11-2022/2022,2022-11-30,BRSPVJCTF005,RENDIMENTO,2022-11-30,,SPVJ
BRSPVJCTF005,2022-11-16,0.67,10-2022/2022,2022-10-31,BRSPVJCTF005,RENDIMENTO,2022-10-31,,SPVJ
BRSPVJCTF005,2022-10-17,0.67,09-2022/2022,2022-09-30,BRSPVJCTF005,RENDIMENTO,2022-09-30,,SPVJ
BRSPVJCTF005,2022-09-15,0.68,08-2022/2022,2022-08-31,BRSPVJCTF005,RENDIMENTO,2022-08-31,,SPVJ
BRSPVJCTF005,2022-08-12,0.68,07-2022/2022,2022-07-29,BRSPVJCTF005,RENDIMENTO,2022-07-29,,SPVJ
BRSPVJCTF005,2022-07-14,0.69,06-2022/2022,2022-06-30,BRSPVJCTF005,RENDIMENTO,2022-06-30,,SPVJ
BRSPVJCTF005,2022-06-14,0.66,05-2022/2022,2022-05-31,BRSPVJCTF005,RENDIMENTO,2022-05-31,,SPVJ
BRSPVJCTF005,2022-05-13,0.66,04-2022/2022,2022-04-29,BRSPVJCTF005,RENDIMENTO,2022-04-29,,SPVJ
BRSPVJCTF005,2022-04-14,0.69,03-2022/2022,2022-03-31,BRSPVJCTF005,RENDIMENTO,2022-03-31,,SPVJ
BRSPVJCTF005,2022-03-15,0.66,02-2022/2022,2022-02-25,BRSPVJCTF005,RENDIMENTO,2022-02-25,,SPVJ
BRSPVJCTF005,2022-02-14,0.65,01-2022/2022,2022-01-31,BRSPVJCTF005,RENDIMENTO,2022-01-31,,SPVJ
BRNCRACTF001,2023-01-24,2.64912511,Dezembro-2022/2023,2023-01-17,BRNCRACTF001,RENDIMENTO,2023-01-17,,NCRA
BRNCRACTF001,2022-12-23,1.100690413,Novembro-2022/2022,2022-12-16,BRNCRACTF001,RENDIMENTO,2022-12-16,,NCRA
BRNCRAR01M12,2022-12-23,0.92680859,Novembro-2022/2022,2022-12-16,BRNCRAR01M12,RENDIMENTO,2022-12-16,,NCRA
BRNCRAR02M11,2022-12-23,0.55145351,Novembro-2022/2022,2022-12-16,BRNCRAR02M11,RENDIMENTO,2022-12-16,,NCRA
BRNCRACTF001,2022-11-25,1.0,Outubro-2022/2022,2022-11-18,BRNCRACTF001,RENDIMENTO,2022-11-18,,NCRA
BRNCRACTF001,2022-10-26,1.248488375,Setembro-2022/2022,2022-10-19,BRNCRACTF001,RENDIMENTO,2022-10-19,,NCRA
BRNCRACTF001,2022-09-26,1.2,Agosto-2022/2022,2022-09-19,BRNCRACTF001,RENDIMENTO,2022-09-19,,NCRA
BRNCRACTF001,2022-08-23,1.31,Julho/2022,2022-08-16,BRNCRACTF001,RENDIMENTO,2022-08-16,,NCRA
BRNCRACTF001,2022-07-25,2.684249917,Junho/2022,2022-07-18,BRNCRACTF001,RENDIMENTO,2022-07-18,,NCRA
BRNCRACTF001,2022-06-24,0.787869384,Maio/2022,2022-06-17,BRNCRACTF001,RENDIMENTO,2022-06-17,,NCRA
BRNCRACTF001,2022-05-24,1.01,Abril/2022,2022-05-17,BRNCRACTF001,RENDIMENTO,2022-05-17,,NCRA
BRNCRACTF001,2022-04-27,0.5,Março/2022,2022-04-19,BRNCRACTF001,RENDIMENTO,2022-04-19,,NCRA
BRNCRACTF001,2022-03-24,0.119019995,Fevereiro/2022,2022-03-17,BRNCRACTF001,RENDIMENTO,2022-03-17,,NCRA
BRNCRACTF001,2022-02-23,0.11786197,Janeiro/2022,2022-02-16,BRNCRACTF001,RENDIMENTO,2022-02-16,,NCRA
BRRBRYCTF004,2023-01-17,1.1,DEZEMBRO-2022/2023,2023-01-10,BRRBRYCTF004,RENDIMENTO,2023-01-10,,RBRY
BRRBRYCTF004,2022-12-16,1.0,Novembro-2022/2022,2022-12-09,BRRBRYCTF004,RENDIMENTO,2022-12-09,,RBRY
BRRBRYCTF004,2022-11-18,1.0,Outubro-2022/2022,2022-11-10,BRRBRYCTF004,RENDIMENTO,2022-11-10,,RBRY
BRRBRYCTF004,2022-10-19,1.0,Setembro-2022/2022,2022-10-11,BRRBRYCTF004,RENDIMENTO,2022-10-11,,RBRY
BRRBRYCTF004,2022-09-19,1.2,Agosto/2022,2022-09-12,BRRBRYCTF004,RENDIMENTO,2022-09-12,,RBRY
BRRBRYR12M18,2022-09-19,0.441837951,Agosto/2022,2022-09-12,BRRBRYR12M18,RENDIMENTO,2022-09-12,,RBRY
BRRBRYCTF004,2022-08-16,1.35,Julho/2022,2022-08-09,BRRBRYCTF004,RENDIMENTO,2022-08-09,,RBRY
BRRBRYCTF004,2022-07-18,1.410366559,Junho/2022,2022-07-11,BRRBRYCTF004,RENDIMENTO,2022-07-11,,RBRY
BRRBRYCTF004,2022-06-17,1.25,Maio/2022,2022-06-09,BRRBRYCTF004,RENDIMENTO,2022-06-09,,RBRY
BRRBRYCTF004,2022-05-17,1.25,Abril/2022,2022-05-10,BRRBRYCTF004,RENDIMENTO,2022-05-10,,RBRY
BRRBRYR08M14,2022-05-17,0.961101396,Abril/2022,2022-05-10,BRRBRYR08M14,RENDIMENTO,2022-05-10,,RBRY
BRRBRYR09M13,2022-05-17,0.603815196,Abril/2022,2022-05-10,BRRBRYR09M13,RENDIMENTO,2022-05-10,,RBRY
BRRBRYR10M10,2022-05-17,0.035230247,Abril/2022,2022-05-10,BRRBRYR10M10,RENDIMENTO,2022-05-10,,RBRY
BRRBRYCTF004,2022-04-19,1.3,Março/2022,2022-04-11,BRRBRYCTF004,RENDIMENTO,2022-04-11,,RBRY
BRRBRYCTF004,2022-03-17,1.15,Fevereiro/2022,2022-03-10,BRRBRYCTF004,RENDIMENTO,2022-03-10,,RBRY
BRRBRYCTF004,2022-02-16,1.15,Janeiro/2022,2022-02-09,BRRBRYCTF004,RENDIMENTO,2022-02-09,,RBRY
BRROOFCTF003,2023-01-13,7.91991313,2022-12-30/2022,2023-01-02,BRROOFCTF003,RENDIMENTO,2023-01-02,,ROOF
BRROOFCTF003,2023-01-13,30.79226185,2022-12-30/2022,2023-01-02,BRROOFCTF003,AMORTIZACAO RF,2023-01-02,,ROOF
BRROOFCTF003,2022-12-14,10.42290438,2022-11-30/2022,2022-11-30,BRROOFCTF003,RENDIMENTO,2022-11-30,,ROOF
BRROOFCTF003,2022-12-14,67.00144557,2022-11-30/2022,2022-11-30,BRROOFCTF003,AMORTIZACAO RF,2022-11-30,,ROOF
BRROOFCTF003,2022-11-16,5.7112428,2022-10-31/2022,2022-10-31,BRROOFCTF003,RENDIMENTO,2022-10-31,,ROOF
BRROOFCTF003,2022-11-16,45.9049905,2022-10-31/2022,2022-10-31,BRROOFCTF003,AMORTIZACAO RF,2022-10-31,,ROOF
